LAN,EMP_ID,BRANCH_CODE,PRODUCT_CODE,LOGIN_DATE,LOGIN_FLAG,FLAG2,INCOME_SANCTION_FLAG,FINAL_SANCTION_FLAG,BOOKING_FLAG,FINALLOANAMOUNT,LOGIN_AMT,INCOME_SANCTION_AMT,FINAL_SANCTION_AMT,BOOKING_AMT
1676052,57,5,3,184,1,1,1,1,1,9100000,9100000,9100000,9100000,9100000
1034112,43,5,3,345,1,1,0,0,0,9500000,9500000, -   , -   , -   
1082334,67,5,2,308,1,1,0,0,0,10100000,10100000, -   , -   , -   
1270853,43,3,1,244,1,1,1,1,1,13100000,13100000,13100000,13100000,13100000
1562989,99,2,1,357,1,1,1,1,0,14300000,14300000,14300000,14300000, -   
1087850,20,7,1,25,1,1,0,0,0,5000000,5000000, -   , -   , -   
1525415,33,1,2,93,1,1,1,0,0,7600000,7600000,7600000, -   , -   
1756348,17,2,1,141,1,1,1,1,0,7900000,7900000,7900000,7900000, -   
1682783,94,6,1,157,1,1,1,1,1,9000000,9000000,9000000,9000000,9000000
1137795,79,3,3,50,1,1,1,1,0,5300000,5300000,5300000,5300000, -   
1402843,86,3,2,260,1,1,1,1,0,5200000,5200000,5200000,5200000, -   
1964694,65,7,2,173,1,1,0,0,0,13900000,13900000, -   , -   , -   
1540807,19,1,3,314,1,1,0,0,0,11400000,11400000, -   , -   , -   
1204575,29,6,2,61,1,1,1,1,1,6200000,6200000,6200000,6200000,6200000
1065340,96,7,2,327,1,1,0,0,0,9100000,9100000, -   , -   , -   
1288628,60,3,3,327,1,1,1,0,0,8500000,8500000,8500000, -   , -   
1178294,63,3,1,286,1,1,0,0,0,10700000,10700000, -   , -   , -   
1538064,97,5,2,151,1,1,0,0,0,14500000,14500000, -   , -   , -   
1671117,13,7,2,292,1,1,1,0,0,6900000,6900000,6900000, -   , -   
1201956,31,4,2,135,1,1,0,0,0,7200000,7200000, -   , -   , -   
1936820,83,2,2,309,1,1,1,1,0,6900000,6900000,6900000,6900000, -   
1695016,34,6,1,136,1,1,0,0,0,6400000,6400000, -   , -   , -   
1200080,78,3,3,239,1,1,1,1,1,13100000,13100000,13100000,13100000,13100000
1973253,56,7,3,232,1,1,0,0,0,7200000,7200000, -   , -   , -   
1528296,25,5,3,194,1,1,1,1,1,11000000,11000000,11000000,11000000,11000000
1669309,41,7,2,200,1,1,1,1,1,8200000,8200000,8200000,8200000,8200000
1121763,40,6,1,203,1,1,1,1,1,11200000,11200000,11200000,11200000,11200000
1313662,88,5,3,65,1,1,0,0,0,9300000,9300000, -   , -   , -   
1320288,63,3,3,355,1,1,0,0,0,9100000,9100000, -   , -   , -   
1234905,19,6,2,230,1,1,0,0,0,7600000,7600000, -   , -   , -   
1027457,81,6,1,309,1,1,1,0,0,11700000,11700000,11700000, -   , -   
1253092,23,1,2,35,1,1,0,0,0,7200000,7200000, -   , -   , -   
1512470,40,5,2,51,1,1,0,0,0,5800000,5800000, -   , -   , -   
1054474,27,5,1,105,1,1,1,1,1,6800000,6800000,6800000,6800000,6800000
1453475,86,1,2,182,1,1,0,0,0,14900000,14900000, -   , -   , -   
1337420,92,4,2,313,1,1,1,0,0,6600000,6600000,6600000, -   , -   
1274718,8,4,3,90,1,1,1,0,0,13300000,13300000,13300000, -   , -   
1154504,51,2,2,281,1,1,0,0,0,5200000,5200000, -   , -   , -   
1864695,69,6,1,148,1,1,0,0,0,6700000,6700000, -   , -   , -   
1049406,68,2,3,83,1,1,1,1,0,5400000,5400000,5400000,5400000, -   
1119880,98,2,1,297,1,1,1,1,1,6300000,6300000,6300000,6300000,6300000
1348918,36,3,2,46,1,1,1,0,0,9800000,9800000,9800000, -   , -   
1547502,67,4,3,14,1,1,0,0,0,11700000,11700000, -   , -   , -   
1332448,66,3,3,331,1,1,1,1,1,5500000,5500000,5500000,5500000,5500000
1184700,24,1,1,87,1,1,1,1,0,11500000,11500000,11500000,11500000, -   
1165505,67,2,3,198,1,1,1,1,0,7100000,7100000,7100000,7100000, -   
1830175,24,4,3,291,1,1,1,0,0,6500000,6500000,6500000, -   , -   
1190299,92,7,1,120,1,1,1,1,1,13000000,13000000,13000000,13000000,13000000
1059817,17,5,3,104,1,1,1,1,1,5700000,5700000,5700000,5700000,5700000
1452951,29,3,1,289,1,1,1,1,1,9500000,9500000,9500000,9500000,9500000
1226342,96,5,3,265,1,1,1,0,0,6100000,6100000,6100000, -   , -   
1958626,85,4,1,38,1,1,1,1,1,9100000,9100000,9100000,9100000,9100000
1177184,73,2,2,215,1,1,0,0,0,14100000,14100000, -   , -   , -   
1053078,87,6,1,196,1,1,1,1,0,6600000,6600000,6600000,6600000, -   
1372100,91,5,2,98,1,1,1,1,1,13000000,13000000,13000000,13000000,13000000
1902091,65,4,2,12,1,1,1,0,0,7500000,7500000,7500000, -   , -   
1204755,53,5,2,175,1,1,1,1,1,14200000,14200000,14200000,14200000,14200000
1928870,61,1,2,325,1,1,0,0,0,9900000,9900000, -   , -   , -   
1803918,85,5,1,136,1,1,1,0,0,12500000,12500000,12500000, -   , -   
1655003,90,4,2,4,1,1,1,1,1,14800000,14800000,14800000,14800000,14800000
1495038,46,4,1,201,1,1,1,0,0,11000000,11000000,11000000, -   , -   
1268104,66,4,2,300,1,1,0,0,0,9900000,9900000, -   , -   , -   
1341413,56,4,2,266,1,1,1,0,0,11600000,11600000,11600000, -   , -   
1299525,12,1,1,223,1,1,1,1,0,5600000,5600000,5600000,5600000, -   
1691935,66,2,3,196,1,1,1,1,1,8200000,8200000,8200000,8200000,8200000
1072304,85,4,1,58,1,1,0,0,0,13200000,13200000, -   , -   , -   
1966301,19,4,3,190,1,1,0,0,0,9300000,9300000, -   , -   , -   
1414083,60,4,1,134,1,1,0,0,0,7400000,7400000, -   , -   , -   
1507171,65,3,1,190,1,1,0,0,0,5200000,5200000, -   , -   , -   
1343891,29,1,2,144,1,1,0,0,0,13100000,13100000, -   , -   , -   
1095000,85,2,3,123,1,1,1,0,0,9000000,9000000,9000000, -   , -   
1632519,68,3,2,264,1,1,0,0,0,11700000,11700000, -   , -   , -   
1215695,73,2,3,272,1,1,1,1,1,9900000,9900000,9900000,9900000,9900000
1441441,88,1,2,232,1,1,0,0,0,11500000,11500000, -   , -   , -   
1754969,21,6,2,16,1,1,1,1,1,12000000,12000000,12000000,12000000,12000000
1742897,67,5,2,159,1,1,1,0,0,13300000,13300000,13300000, -   , -   
1603547,64,5,2,322,1,1,0,0,0,9100000,9100000, -   , -   , -   
1124293,10,7,1,334,1,1,1,1,0,7200000,7200000,7200000,7200000, -   
1722257,78,4,1,164,1,1,1,1,1,6900000,6900000,6900000,6900000,6900000
1115899,16,6,2,167,1,1,1,1,1,15000000,15000000,15000000,15000000,15000000
1260551,73,4,3,281,1,1,0,0,0,8600000,8600000, -   , -   , -   
1865680,55,4,1,252,1,1,0,0,0,11100000,11100000, -   , -   , -   
1303229,40,3,1,316,1,1,1,0,0,11700000,11700000,11700000, -   , -   
1990854,83,7,3,266,1,1,0,0,0,6400000,6400000, -   , -   , -   
1819126,100,5,3,222,1,1,1,1,1,8800000,8800000,8800000,8800000,8800000
1404559,55,2,3,241,1,1,1,1,1,13100000,13100000,13100000,13100000,13100000
1210303,68,3,1,277,1,1,0,0,0,9400000,9400000, -   , -   , -   
1383775,61,7,3,189,1,1,0,0,0,13400000,13400000, -   , -   , -   
1564100,41,7,3,12,1,1,1,0,0,11500000,11500000,11500000, -   , -   
1299608,12,7,3,184,1,1,1,1,1,6300000,6300000,6300000,6300000,6300000
1392153,47,4,3,324,1,1,0,0,0,14800000,14800000, -   , -   , -   
1543911,46,1,3,362,1,1,0,0,0,14100000,14100000, -   , -   , -   
1920179,57,7,2,308,1,1,1,1,1,13900000,13900000,13900000,13900000,13900000
1215559,52,1,3,324,1,1,0,0,0,8800000,8800000, -   , -   , -   
1793268,9,5,1,240,1,1,0,0,0,9900000,9900000, -   , -   , -   
1150117,91,2,1,75,1,1,1,0,0,14700000,14700000,14700000, -   , -   
1701351,68,6,2,259,1,1,1,0,0,8200000,8200000,8200000, -   , -   
1443878,99,6,2,213,1,1,0,0,0,9400000,9400000, -   , -   , -   
1400458,16,2,2,119,1,1,0,0,0,11400000,11400000, -   , -   , -   
1855099,32,2,3,351,1,1,0,0,0,10100000,10100000, -   , -   , -   
1399289,3,7,3,334,1,1,1,0,0,8200000,8200000,8200000, -   , -   
1603370,57,4,2,290,1,1,1,0,0,12900000,12900000,12900000, -   , -   
1447374,22,1,1,43,1,1,1,0,0,11400000,11400000,11400000, -   , -   
1214638,93,3,2,221,1,1,0,0,0,7700000,7700000, -   , -   , -   
1760436,18,7,3,93,1,1,1,1,0,7300000,7300000,7300000,7300000, -   
1414715,22,6,3,90,1,1,0,0,0,6000000,6000000, -   , -   , -   
1686646,91,1,3,277,1,1,1,1,1,13100000,13100000,13100000,13100000,13100000
1685017,57,7,2,314,1,1,1,0,0,6500000,6500000,6500000, -   , -   
1212381,87,3,2,158,1,1,0,0,0,11500000,11500000, -   , -   , -   
1300674,82,5,1,290,1,1,1,1,1,12900000,12900000,12900000,12900000,12900000
1552337,10,5,3,52,1,1,1,1,0,9600000,9600000,9600000,9600000, -   
1587028,11,6,2,32,1,1,1,1,1,6200000,6200000,6200000,6200000,6200000
1342927,52,4,3,24,1,1,1,1,1,6100000,6100000,6100000,6100000,6100000
1804305,20,4,3,294,1,1,0,0,0,7300000,7300000, -   , -   , -   
1967079,67,3,1,297,1,1,1,1,0,11300000,11300000,11300000,11300000, -   
1354582,83,5,1,348,1,1,1,0,0,5400000,5400000,5400000, -   , -   
1044843,82,3,2,78,1,1,1,0,0,11400000,11400000,11400000, -   , -   
1685361,41,4,3,319,1,1,0,0,0,10300000,10300000, -   , -   , -   
1065479,90,5,3,62,1,1,1,0,0,14300000,14300000,14300000, -   , -   
1054911,87,7,2,252,1,1,1,1,0,9900000,9900000,9900000,9900000, -   
1768913,95,3,2,200,1,1,0,0,0,8000000,8000000, -   , -   , -   
1945594,68,1,3,156,1,1,0,0,0,7000000,7000000, -   , -   , -   
1127581,2,6,2,3,1,1,1,1,1,13000000,13000000,13000000,13000000,13000000
1827622,1,7,2,350,1,1,0,0,0,11300000,11300000, -   , -   , -   
1844256,90,6,1,35,1,1,0,0,0,9400000,9400000, -   , -   , -   
1087601,19,6,2,357,1,1,1,1,1,8700000,8700000,8700000,8700000,8700000
1940776,68,7,1,144,1,1,1,1,1,7200000,7200000,7200000,7200000,7200000
1917241,86,7,1,18,1,1,0,0,0,5900000,5900000, -   , -   , -   
1188169,95,1,3,74,1,1,1,0,0,8500000,8500000,8500000, -   , -   
1615109,63,6,1,246,1,1,1,0,0,10900000,10900000,10900000, -   , -   
1252029,88,6,2,319,1,1,0,0,0,14800000,14800000, -   , -   , -   
1212212,63,7,1,195,1,1,1,0,0,10000000,10000000,10000000, -   , -   
1493341,83,4,2,304,1,1,1,0,0,8400000,8400000,8400000, -   , -   
1836710,27,7,2,149,1,1,0,0,0,13200000,13200000, -   , -   , -   
1358841,44,1,2,148,1,1,1,1,1,12900000,12900000,12900000,12900000,12900000
1863595,27,3,1,5,1,1,0,0,0,14000000,14000000, -   , -   , -   
1031887,62,4,2,70,1,1,0,0,0,5400000,5400000, -   , -   , -   
1035239,12,1,2,353,1,1,1,0,0,5800000,5800000,5800000, -   , -   
1575675,57,2,1,112,1,1,1,1,0,8200000,8200000,8200000,8200000, -   
1308211,91,2,2,167,1,1,1,1,1,11600000,11600000,11600000,11600000,11600000
1123761,1,7,2,124,1,1,1,1,1,11800000,11800000,11800000,11800000,11800000
1827582,73,1,3,146,1,1,0,0,0,11300000,11300000, -   , -   , -   
1825207,46,1,3,269,1,1,1,1,1,10000000,10000000,10000000,10000000,10000000
1784961,95,2,3,292,1,1,0,0,0,12000000,12000000, -   , -   , -   
1116050,46,4,2,228,1,1,1,0,0,5300000,5300000,5300000, -   , -   
1519083,10,7,1,253,1,1,1,1,0,9200000,9200000,9200000,9200000, -   
1671975,20,4,2,317,1,1,0,0,0,9300000,9300000, -   , -   , -   
1343586,68,6,2,357,1,1,1,1,1,10000000,10000000,10000000,10000000,10000000
1268498,64,3,2,103,1,1,0,0,0,9400000,9400000, -   , -   , -   
1058494,70,3,1,112,1,1,0,0,0,8200000,8200000, -   , -   , -   
1705808,37,4,1,231,1,1,1,0,0,10400000,10400000,10400000, -   , -   
1039808,16,7,3,231,1,1,0,0,0,11100000,11100000, -   , -   , -   
1127382,81,6,1,173,1,1,0,0,0,12300000,12300000, -   , -   , -   
1984974,3,7,1,334,1,1,0,0,0,8800000,8800000, -   , -   , -   
1016459,22,3,3,5,1,1,1,1,1,14000000,14000000,14000000,14000000,14000000
1547401,64,4,3,344,1,1,1,0,0,14500000,14500000,14500000, -   , -   
1195125,100,2,2,247,1,1,1,1,0,10400000,10400000,10400000,10400000, -   
1740645,37,6,3,363,1,1,1,0,0,14000000,14000000,14000000, -   , -   
1952097,78,2,2,185,1,1,1,0,0,5800000,5800000,5800000, -   , -   
1395915,26,4,2,160,1,1,1,0,0,12600000,12600000,12600000, -   , -   
1101768,49,5,3,260,1,1,0,0,0,10700000,10700000, -   , -   , -   
1846577,100,1,2,107,1,1,0,0,0,5800000,5800000, -   , -   , -   
1695488,86,6,2,303,1,1,1,0,0,7700000,7700000,7700000, -   , -   
1831739,9,3,3,26,1,1,0,0,0,14300000,14300000, -   , -   , -   
1915842,16,2,1,15,1,1,0,0,0,8900000,8900000, -   , -   , -   
1001441,47,5,1,254,1,1,1,0,0,7600000,7600000,7600000, -   , -   
1448417,65,1,2,329,1,1,1,1,1,8800000,8800000,8800000,8800000,8800000
1930840,43,4,3,238,1,1,1,1,0,11600000,11600000,11600000,11600000, -   
1204364,4,1,2,200,1,1,0,0,0,14900000,14900000, -   , -   , -   
1138618,93,6,1,274,1,1,1,1,0,5000000,5000000,5000000,5000000, -   
1927763,53,4,2,356,1,1,1,0,0,11300000,11300000,11300000, -   , -   
1370537,6,6,3,38,1,1,1,1,0,5900000,5900000,5900000,5900000, -   
1965652,79,4,1,47,1,1,0,0,0,13900000,13900000, -   , -   , -   
1554054,91,5,3,170,1,1,0,0,0,12900000,12900000, -   , -   , -   
1995291,84,5,1,72,1,1,1,1,0,10800000,10800000,10800000,10800000, -   
1573663,69,5,3,234,1,1,1,1,0,8500000,8500000,8500000,8500000, -   
1431128,3,7,3,82,1,1,1,0,0,13400000,13400000,13400000, -   , -   
1761237,40,4,2,340,1,1,1,0,0,8800000,8800000,8800000, -   , -   
1946785,100,2,1,226,1,1,1,1,1,5500000,5500000,5500000,5500000,5500000
1532970,70,2,2,315,1,1,0,0,0,9600000,9600000, -   , -   , -   
1534878,29,3,2,150,1,1,0,0,0,6300000,6300000, -   , -   , -   
1942288,8,3,1,281,1,1,1,1,0,14600000,14600000,14600000,14600000, -   
1239003,94,1,2,10,1,1,1,0,0,5100000,5100000,5100000, -   , -   
1922558,86,4,3,291,1,1,0,0,0,11000000,11000000, -   , -   , -   
1725755,73,7,2,265,1,1,1,0,0,7400000,7400000,7400000, -   , -   
1971050,64,6,1,304,1,1,1,0,0,11500000,11500000,11500000, -   , -   
1815278,21,5,3,265,1,1,1,0,0,12700000,12700000,12700000, -   , -   
1883118,51,4,1,285,1,1,0,0,0,11700000,11700000, -   , -   , -   
1562704,7,6,2,291,1,1,1,0,0,12000000,12000000,12000000, -   , -   
1939233,98,6,3,282,1,1,0,0,0,5100000,5100000, -   , -   , -   
1618823,92,2,2,202,1,1,1,0,0,10000000,10000000,10000000, -   , -   
1897752,78,4,1,122,1,1,0,0,0,7400000,7400000, -   , -   , -   
1379690,60,1,2,365,1,1,1,1,0,6200000,6200000,6200000,6200000, -   
1749947,99,5,3,203,1,1,1,0,0,7500000,7500000,7500000, -   , -   
1802543,16,2,3,312,1,1,1,0,0,8400000,8400000,8400000, -   , -   
1258703,75,6,1,104,1,1,0,0,0,14000000,14000000, -   , -   , -   
1945219,88,7,1,59,1,1,1,1,1,8700000,8700000,8700000,8700000,8700000
1182213,99,3,1,86,1,1,1,1,1,8200000,8200000,8200000,8200000,8200000
1802554,96,6,2,180,1,1,1,0,0,12700000,12700000,12700000, -   , -   
1314433,86,5,2,300,1,1,1,1,1,13200000,13200000,13200000,13200000,13200000
1384564,34,6,3,110,1,1,0,0,0,11700000,11700000, -   , -   , -   
1157201,55,5,3,303,1,1,1,1,1,5100000,5100000,5100000,5100000,5100000
1880817,77,4,3,295,1,1,1,0,0,14800000,14800000,14800000, -   , -   
1204260,98,3,2,26,1,1,1,1,1,13100000,13100000,13100000,13100000,13100000
1170756,95,6,2,346,1,1,0,0,0,8200000,8200000, -   , -   , -   
1754682,76,6,1,298,1,1,0,0,0,11400000,11400000, -   , -   , -   
1275446,85,4,2,232,1,1,0,0,0,8800000,8800000, -   , -   , -   
1025179,22,2,3,162,1,1,1,0,0,14400000,14400000,14400000, -   , -   
1514777,7,3,2,354,1,1,1,1,1,5900000,5900000,5900000,5900000,5900000
1352038,5,7,1,314,1,1,1,0,0,8700000,8700000,8700000, -   , -   
1676814,74,7,2,193,1,1,1,1,0,11400000,11400000,11400000,11400000, -   
1151417,25,1,3,239,1,1,0,0,0,14600000,14600000, -   , -   , -   
1473020,95,6,3,211,1,1,1,1,1,9800000,9800000,9800000,9800000,9800000
1523345,27,7,3,307,1,1,0,0,0,9800000,9800000, -   , -   , -   
1571929,27,3,3,359,1,1,1,0,0,14900000,14900000,14900000, -   , -   
1454240,92,7,1,3,1,1,0,0,0,13700000,13700000, -   , -   , -   
1908260,33,2,1,328,1,1,1,1,1,10100000,10100000,10100000,10100000,10100000
1492055,50,2,1,279,1,1,0,0,0,7300000,7300000, -   , -   , -   
1049709,97,6,1,240,1,1,1,1,1,11300000,11300000,11300000,11300000,11300000
1524233,22,6,1,296,1,1,0,0,0,14800000,14800000, -   , -   , -   
1557052,29,2,2,265,1,1,0,0,0,15000000,15000000, -   , -   , -   
1816701,44,6,2,311,1,1,0,0,0,9300000,9300000, -   , -   , -   
1800318,64,3,1,162,1,1,1,0,0,7600000,7600000,7600000, -   , -   
1638762,5,6,2,171,1,1,1,1,0,9800000,9800000,9800000,9800000, -   
1686823,42,5,3,161,1,1,1,0,0,14900000,14900000,14900000, -   , -   
1277091,56,6,2,79,1,1,1,1,1,10400000,10400000,10400000,10400000,10400000
1561614,22,6,3,226,1,1,0,0,0,12000000,12000000, -   , -   , -   
1658370,89,6,2,55,1,1,1,1,0,8100000,8100000,8100000,8100000, -   
1356603,41,4,3,211,1,1,0,0,0,12900000,12900000, -   , -   , -   
1489949,44,4,3,263,1,1,1,1,0,5300000,5300000,5300000,5300000, -   
1214704,49,7,3,46,1,1,1,1,1,12400000,12400000,12400000,12400000,12400000
1065531,3,3,3,85,1,1,0,0,0,6100000,6100000, -   , -   , -   
1351844,57,5,1,255,1,1,0,0,0,8800000,8800000, -   , -   , -   
1984130,5,4,3,346,1,1,1,1,1,6300000,6300000,6300000,6300000,6300000
1452342,64,6,2,341,1,1,0,0,0,11600000,11600000, -   , -   , -   
1289291,90,1,2,73,1,1,1,0,0,9300000,9300000,9300000, -   , -   
1955214,56,2,1,114,1,1,1,1,0,13300000,13300000,13300000,13300000, -   
1367978,32,4,1,233,1,1,1,0,0,8100000,8100000,8100000, -   , -   
1537473,70,5,2,10,1,1,0,0,0,6300000,6300000, -   , -   , -   
1999610,100,1,1,137,1,1,1,0,0,14800000,14800000,14800000, -   , -   
1519557,14,7,1,113,1,1,1,0,0,14300000,14300000,14300000, -   , -   
1243006,42,3,2,50,1,1,1,1,1,12200000,12200000,12200000,12200000,12200000
1789711,19,1,2,246,1,1,1,1,1,9300000,9300000,9300000,9300000,9300000
1300309,73,4,1,78,1,1,1,0,0,5000000,5000000,5000000, -   , -   
1828744,67,1,3,323,1,1,1,0,0,7200000,7200000,7200000, -   , -   
1167846,47,5,3,178,1,1,1,1,1,5400000,5400000,5400000,5400000,5400000
1060599,78,2,2,108,1,1,0,0,0,14200000,14200000, -   , -   , -   
1309896,81,6,2,58,1,1,1,1,1,13900000,13900000,13900000,13900000,13900000
1386002,36,2,3,357,1,1,1,1,1,7600000,7600000,7600000,7600000,7600000
1987916,44,1,3,11,1,1,0,0,0,12300000,12300000, -   , -   , -   
1080022,76,7,1,24,1,1,1,1,1,9000000,9000000,9000000,9000000,9000000
1167678,61,1,3,215,1,1,1,1,1,9100000,9100000,9100000,9100000,9100000
1270578,76,4,3,158,1,1,0,0,0,13100000,13100000, -   , -   , -   
1420476,80,6,3,296,1,1,1,0,0,6500000,6500000,6500000, -   , -   
1412057,78,2,3,252,1,1,1,1,1,12100000,12100000,12100000,12100000,12100000
1782997,96,4,1,151,1,1,1,0,0,10600000,10600000,10600000, -   , -   
1264819,22,7,1,232,1,1,0,0,0,13500000,13500000, -   , -   , -   
1420985,63,4,1,151,1,1,1,1,1,8100000,8100000,8100000,8100000,8100000
1518968,57,2,3,282,1,1,1,1,1,14400000,14400000,14400000,14400000,14400000
1545371,97,3,2,280,1,1,1,1,1,9900000,9900000,9900000,9900000,9900000
1902773,15,2,1,43,1,1,0,0,0,13400000,13400000, -   , -   , -   
1966690,84,4,2,224,1,1,0,0,0,8400000,8400000, -   , -   , -   
1054804,73,4,1,61,1,1,1,1,1,6900000,6900000,6900000,6900000,6900000
1235551,23,4,2,216,1,1,1,1,0,5700000,5700000,5700000,5700000, -   
1076301,69,1,3,29,1,1,1,0,0,6100000,6100000,6100000, -   , -   
1912673,67,3,2,314,1,1,1,1,1,13300000,13300000,13300000,13300000,13300000
1256883,72,2,3,364,1,1,1,1,1,8900000,8900000,8900000,8900000,8900000
1046084,33,4,1,194,1,1,1,1,0,14900000,14900000,14900000,14900000, -   
1337360,15,4,3,320,1,1,0,0,0,14400000,14400000, -   , -   , -   
1352228,22,3,1,348,1,1,1,1,1,13000000,13000000,13000000,13000000,13000000
1702419,13,5,2,304,1,1,0,0,0,8900000,8900000, -   , -   , -   
1072299,37,2,1,198,1,1,1,0,0,13300000,13300000,13300000, -   , -   
1663639,13,6,1,137,1,1,1,1,1,6900000,6900000,6900000,6900000,6900000
1990425,39,4,2,20,1,1,1,0,0,12700000,12700000,12700000, -   , -   
1675940,47,2,3,110,1,1,1,1,1,8600000,8600000,8600000,8600000,8600000
1815948,89,1,3,243,1,1,1,1,1,14500000,14500000,14500000,14500000,14500000
1555128,3,3,1,15,1,1,0,0,0,7500000,7500000, -   , -   , -   
1732288,80,4,3,239,1,1,0,0,0,10800000,10800000, -   , -   , -   
1652991,89,4,2,41,1,1,1,1,1,8300000,8300000,8300000,8300000,8300000
1130182,21,2,3,325,1,1,1,1,0,6900000,6900000,6900000,6900000, -   
1653316,33,6,1,336,1,1,1,1,0,10800000,10800000,10800000,10800000, -   
1863456,70,6,2,207,1,1,0,0,0,5800000,5800000, -   , -   , -   
1636963,65,2,3,146,1,1,0,0,0,14600000,14600000, -   , -   , -   
1289631,16,6,2,138,1,1,1,1,0,6300000,6300000,6300000,6300000, -   
1289473,86,2,1,52,1,1,1,1,1,11200000,11200000,11200000,11200000,11200000
1029732,86,7,1,85,1,1,0,0,0,13300000,13300000, -   , -   , -   
1466762,83,1,3,181,1,1,0,0,0,10200000,10200000, -   , -   , -   
1761756,91,4,1,244,1,1,1,1,0,8100000,8100000,8100000,8100000, -   
1137755,13,1,2,285,1,1,0,0,0,9100000,9100000, -   , -   , -   
1082487,43,4,2,106,1,1,0,0,0,12400000,12400000, -   , -   , -   
1962600,37,5,2,102,1,1,1,0,0,8200000,8200000,8200000, -   , -   
1733838,99,7,3,158,1,1,0,0,0,14000000,14000000, -   , -   , -   
1815142,32,6,3,17,1,1,0,0,0,5300000,5300000, -   , -   , -   
1600412,65,2,1,287,1,1,1,1,1,6700000,6700000,6700000,6700000,6700000
1566968,97,7,2,305,1,1,1,0,0,14800000,14800000,14800000, -   , -   
1790720,42,3,2,359,1,1,0,0,0,8500000,8500000, -   , -   , -   
1777810,16,4,2,163,1,1,1,0,0,10000000,10000000,10000000, -   , -   
1795652,10,5,1,30,1,1,1,0,0,12400000,12400000,12400000, -   , -   
1332198,23,4,3,254,1,1,0,0,0,14300000,14300000, -   , -   , -   
1246755,42,7,2,12,1,1,1,1,1,8400000,8400000,8400000,8400000,8400000
1017065,78,6,3,1,1,1,0,0,0,14300000,14300000, -   , -   , -   
1112294,3,7,1,28,1,1,0,0,0,9300000,9300000, -   , -   , -   
1420352,95,4,2,276,1,1,1,0,0,12600000,12600000,12600000, -   , -   
1921950,13,5,3,346,1,1,0,0,0,8200000,8200000, -   , -   , -   
1834901,51,2,3,329,1,1,1,1,1,12000000,12000000,12000000,12000000,12000000
1030704,59,1,2,170,1,1,1,0,0,13900000,13900000,13900000, -   , -   
1562432,72,4,3,203,1,1,0,0,0,13200000,13200000, -   , -   , -   
1912606,100,3,2,330,1,1,1,0,0,7300000,7300000,7300000, -   , -   
1316943,83,3,3,309,1,1,1,1,1,9900000,9900000,9900000,9900000,9900000
1270905,49,7,3,21,1,1,1,0,0,6700000,6700000,6700000, -   , -   
1256047,70,2,1,68,1,1,0,0,0,8700000,8700000, -   , -   , -   
1850564,53,5,2,222,1,1,1,0,0,8400000,8400000,8400000, -   , -   
1213856,66,7,2,112,1,1,1,0,0,12600000,12600000,12600000, -   , -   
1894118,79,2,1,76,1,1,1,0,0,8400000,8400000,8400000, -   , -   
1392406,23,6,3,76,1,1,1,1,1,11100000,11100000,11100000,11100000,11100000
1713826,20,2,1,286,1,1,1,1,0,9700000,9700000,9700000,9700000, -   
1112770,20,1,3,8,1,1,0,0,0,12400000,12400000, -   , -   , -   
1869501,28,2,2,64,1,1,0,0,0,5700000,5700000, -   , -   , -   
1183698,93,3,3,249,1,1,1,1,1,11000000,11000000,11000000,11000000,11000000
1286933,36,7,1,101,1,1,1,1,0,11700000,11700000,11700000,11700000, -   
1735539,94,6,3,192,1,1,0,0,0,14900000,14900000, -   , -   , -   
1518964,10,3,1,135,1,1,1,1,1,14600000,14600000,14600000,14600000,14600000
1295604,50,6,2,103,1,1,1,1,0,9800000,9800000,9800000,9800000, -   
1508983,14,3,1,124,1,1,0,0,0,5300000,5300000, -   , -   , -   
